。 O
术 B-PER
夺 O
日 B-PER
磾 I-PER
节 O
， O
拘 O
留 O
不 O
遣 O
。 O
# O
时 O
沛 O
相 O
下 B-LOC
邳 I-LOC
陈 B-PER
珪 I-PER
， O
故 O
太 O
尉 O
球 O
弟 O
子 O
也 O
。 O
术 B-PER
与 O
珪 B-PER
俱 O
公 O
族 O
子 O
孙 O
， O
少 O
共 O
交 O
游 O
， O
书 O
与 O
珪 B-PER
曰 O
“ O
昔 O
秦 O
失 O
其 O
政 O
， O
天 O
下 O
群 O
雄 O
争 O
而 O
取 O
之 O
， O
兼 O
智 O
勇 O
者 O
卒 O
受 O
其 O
归 O
。 O
今 O
世 O
事 O
纷 O
扰 O
， O
复 O
有 O
瓦 O
解 O
之 O
势 O
矣 O
， O
诚 O
英 O
乂 O
有 O
为 O
之 O
时 O
也 O
。 O
与 O
足 O
下 O
旧 O
交 O
， O
岂 O
肯 O
左 O
右 O
之 O
乎 O
。 O
若 O
集 O
大 O
事 O
， O
子 O
实 O
为 O
吾 O
心 O
膂 O
” O
珪 B-PER
中 O
子 O
应 B-PER
时 O
在 O
下 B-LOC
邳 I-LOC
， O
术 B-PER
并 O
胁 O
质 O
应 B-PER
， O
图 O
必 O
致 O
珪 B-PER
。 O
# O
珪 O
答 O
书 O
曰 O
“ O
昔 O
秦 O
末 O
世 O
， O
肆 O
暴 O
恣 O
情 O
， O
虐 O
流 O
天 O
下 O
， O
毒 O
被 O
生 O
民 O
， O
下 O
不 O
堪 O
命 O
， O
故 O
遂 O
土 O
崩 O
。 O
今 O
虽 O
季 O
世 O
， O
未 O
有 O
亡 O
秦 O
苛 O
暴 O
之 O
乱 O
也 O
。 O
# O
曹 B-PER
将 I-PER
军 I-PER
神 O
武 O
应 O
期 O
， O
兴 O
复 O
典 O
刑 O
， O
将 O
拨 O
平 O
凶 O
慝 O
， O
清 O
定 O
海 O
内 O
， O
信 O
有 O
徵 O
矣 O
。 O
以 O
为 O
足 O
下 O
当 O
戮 O
力 O
同 O
心 O
， O
匡 O
翼 O
汉 O
室 O
， O
而 O
阴 O
谋 O
不 O
轨 O
， O
以 O
身 O
试 O
祸 O
， O
岂 O
不 O
痛 O
哉 O
。 O
若 O
迷 O
而 O
知 O
反 O
， O
尚 O
可 O
以 O
免 O
。 O
吾 O
备 O
旧 O
知 O
， O
故 O
陈 O
至 O
情 O
， O
虽 O
逆 O
于 O
耳 O
， O
骨 O
肉 O
之 O
惠 O
也 O
。 O
# O
欲 O
吾 O
营 O
私 O
阿 O
附 O
， O
有 O
犯 O
死 O
不 O
能 O
也 O
” O
兴 O
平 O
二 O
年 O
冬 O
， O
天 B-PER
子 I-PER
败 O
於 O
曹 O
阳 O
。 O
术 B-PER
会 O
群 O
下 O
谓 O
曰 O
“ O
今 O
刘 B-PER
氏 I-PER
微 O
弱 O
， O
海 O
内 O
鼎 O
沸 O
。 O
吾 O
家 O
四 O
世 O
公 O
辅 O
， O
百 O
姓 O
所 O
归 O
， O
欲 O
应 O
天 O
顺 O
民 O
， O
於 O
诸 O
君 O
意 O
如 O
何 O
” O
众 O
莫 O
敢 O
对 O
。 O
主 O
簿 O
阎 B-PER
象 I-PER
进 O
曰 O
“ O
昔 O
周 O
自 O
后 O
稷 O
至 O
于 O
文 B-PER
王 I-PER
， O
积 O
德 O
累 O
功 O
， O
三 O
分 O
天 O
下 O
有 O
其 O
二 O
， O
犹 O
服 O
事 O
殷 O
。 O
# O
明 B-PER
公 I-PER
虽 O
奕 O
世 O
克 O
昌 O
， O
未 O
若 O
有 O
周 O
之 O
盛 O
， O
汉 O
室 O
虽 O
微 O
， O
未 O
若 O
殷 O
纣 O
之 O
暴 O
也 O
” O
术 B-PER
嘿 O
然 O
不 O
悦 O
。 O
用 O
河 B-LOC
内 I-LOC
张 B-PER
炯 I-PER
之 O
符 O
命 O
， O
遂 O
僭 O
号 O
以 O
九 O
江 O
太 O
守 O
为 O
淮 O
南 O
尹 O
。 O
# O
置 O
公 O
卿 O
， O
祠 O
南 O
北 O
郊 O
。 O
荒 O
侈 O
滋 O
甚 O
， O
后 O
宫 O
数 O
百 O
皆 O
服 O
绮 O
縠 O
， O
馀 O
粱 O
肉 O
， O
而 O
士 O
卒 O
冻 O
馁 O
， O
江 B-LOC
淮 I-LOC
间 O
空 O
尽 O
， O
人 O
民 O
相 O
食 O
。 O
术 B-PER
前 O
为 O
吕 B-PER
布 I-PER
所 O
破 O
， O
后 O
为 O
太 B-PER
祖 I-PER
所 O
败 O
， O
奔 O
其 O
部 O
曲 O
雷 B-PER
薄 I-PER
、 O
陈 B-PER
兰 I-PER
于 O
灊 B-LOC
山 I-LOC
， O
复 O
为 O
所 O
拒 O
， O
忧 O
惧 O
不 O
知 O
所 O
出 O
。 O
将 O
归 O
帝 O
号 O
於 O
绍 B-PER
， O
欲 O
至 O
青 B-LOC
州 I-LOC
从 O
袁 B-PER
谭 I-PER
， O
发 O
病 O
道 O
死 O
。 O
妻 O
子 O
依 O
术 B-PER
故 O
吏 O
庐 O
江 O
太 O
守 O
刘 B-PER
勋 I-PER
， O
孙 B-PER
策 I-PER
破 O
勋 B-PER
， O
复 O
见 O
收 O
视 O
。 O
# O
术 B-PER
女 O
入 O
孙 B-PER
权 I-PER
宫 O
， O
子 O
耀 B-PER
拜 O
郎 O
中 O
， O
耀 O
女 O
又 O
配 O
於 O
权 B-PER
子 O
奋 B-PER
。 O
刘 B-PER
表 I-PER
字 O
景 B-PER
升 I-PER
， O
山 B-LOC
阳 I-LOC
高 B-LOC
平 I-LOC
人 O
也 O
。 O
少 O
知 O
名 O
， O
号 O
八 B-PER
俊 I-PER
。 O
长 O
八 O
尺 O
馀 O
， O
姿 O
貌 O
甚 O
伟 O
。 O
以 O
大 O
将 O
军 O
掾 B-PER
为 O
北 O
军 O
中 O
候 O
。 O
灵 B-PER
帝 I-PER
崩 O
， O
代 O
王 O
叡 B-PER
为 O
荆 O
州 O
刺 O
史 O
。 O
是 O
时 O
山 B-LOC
东 I-LOC
兵 O
起 O
， O
表 B-PER
亦 O
合 O
兵 O
军 O
襄 B-LOC
阳 I-LOC
。 O
袁 B-PER
术 I-PER
之 O
在 O
南 B-LOC
阳 I-LOC
也 O
， O
与 O
孙 B-PER
坚 I-PER
合 O
从 O
， O
欲 O
袭 O
夺 O
表 B-PER
州 O
， O
使 O
坚 B-PER
攻 O
表 B-PER
。 O
# O
坚 B-PER
为 O
流 O
矢 O
所 O
中 O
死 O
， O
军 O
败 O
， O
术 B-PER
遂 O
不 O
能 O
胜 O
表 B-PER
。 O
李 B-PER
傕 I-PER
、 O
郭 B-PER
汜 I-PER
入 O
长 B-PER
安 I-PER
， O
欲 O
连 O
表 B-PER
为 O
援 O
， O
乃 O
以 O
表 B-PER
为 O
镇 O
南 O
将 O
军 O
、 O
荆 O
州 O
牧 O
， O
封 O
成 B-PER
武 I-PER
侯 I-PER
， O
假 O
节 O
。 O
天 B-PER
子 I-PER
都 O
许 B-LOC
， O
表 B-PER
虽 O
遣 O
使 O
贡 O
献 O
， O
然 O
北 O
与 O
袁 B-PER
绍 I-PER
相 O
结 O
。 O
治 B-LOC
中 I-LOC
邓 B-PER
羲 I-PER
谏 O
表 B-PER
， O
表 B-PER
不 O
听 O
， O
羲 B-PER
辞 O
疾 O
而 O
退 O
， O
终 O
表 B-PER
之 O
世 O
。 O
# O
张 B-PER
济 I-PER
引 O
兵 O
入 O
荆 B-LOC
州 I-LOC
界 O
， O
攻 O
穰 B-LOC
城 I-LOC
， O
为 O
流 O
矢 O
所 O
中 O
死 O
。 O
# O
荆 B-LOC
州 I-LOC
官 O
属 O
皆 O
贺 O
， O
表 O
曰 O
“ O
济 B-PER
以 O
穷 O
来 O
， O
主 O
人 O
无 O
礼 O
， O
至 O
于 O
交 O
锋 O
， O
此 O
非 O
牧 O
意 O
， O
牧 O
受 O
吊 O
， O
不 O
受 O
贺 O
也 O
” O
使 O
人 O
纳 O
其 O
众 O
。 O
众 O
闻 O
之 O
喜 O
， O
遂 O
服 O
从 O
。 O
长 O
沙 O
太 O
守 O
张 B-PER
羡 I-PER
叛 O
表 B-PER
， O
表 B-PER
围 O
之 O
连 O
年 O
不 O
下 O
。 O
# O
羡 B-PER
病 O
死 O
， O
长 O
沙 O
复 O
立 O
其 O
子 O
怿 B-PER
， O
表 B-PER
遂 O
攻 O
并 O
怿 B-PER
， O
南 O
收 O
零 B-LOC
、 O
桂 B-LOC
， O
北 O
据 O
汉 B-LOC
川 I-LOC
， O
地 O
方 O
数 O
千 O
里 O
， O
带 O
甲 O
十 O
馀 O
万 O
。 O
太 B-PER
祖 I-PER
与 O
袁 B-PER
绍 I-PER
方 O
相 O
持 O
于 O
官 B-LOC
渡 I-LOC
， O
绍 B-PER
遣 O
人 O
求 O
助 O
， O
表 B-PER
许 O
之 O
而 O
不 O
至 O
， O
亦 O
不 O
佐 O
太 B-PER
祖 I-PER
， O
欲 O
保 O
江 O
汉 O
间 O
， O
观 O
天 O
下 O
变 O
。 O
从 O
事 O
中 O
郎 O
韩 B-PER
嵩 I-PER
、 O
别 O
驾 O
刘 B-PER
先 I-PER
说 O
表 B-PER
曰 O
“ O
豪 O
杰 O
并 O
争 O
， O
两 O
雄 O
相 O
持 O
， O
天 O
下 O
之 O
重 O
， O
在 O
於 O
将 O
军 O
。 O
# O
将 O
军 O
若 O
欲 O
有 O
为 O
， O
起 O
乘 O
其 O
弊 O
可 O
也 O
。 O
若 O
不 O
然 O
， O
固 O
将 O
择 O
所 O
从 O
。 O
将 O
军 O
拥 O
十 O
万 O
之 O
众 O
， O
安 O
坐 O
而 O
观 O
望 O
。 O
夫 O
见 O
贤 O
而 O
不 O
能 O
助 O
， O
请 O
和 O
而 O
不 O
得 O
， O
此 O
两 O
怨 O
必 O
集 O
於 O
将 O
军 O
， O
将 O
军 O
不 O
得 O
中 O
立 O
矣 O
。 O
夫 O
以 O
曹 B-PER
公 I-PER
之 O
明 O
哲 O
， O
天 O
下 O
贤 O
俊 O
皆 O
归 O
之 O
， O
其 O
势 O
必 O
举 O
袁 B-PER
绍 I-PER
， O
然 O
后 O
称 O
兵 O
以 O
向 O
江 B-LOC
汉 I-LOC
， O
恐 O
将 O
军 O
不 O
能 O
御 O
也 O
。 O
# O
故 O
为 O
将 O
军 O
计 O
者 O
， O
不 O
若 O
举 O
州 O
以 O
附 O
曹 B-PER
公 I-PER
， O
曹 B-PER
公 I-PER
必 O
重 O
德 O
将 O
军 O
。 O
长 O
享 O
福 O
祚 O
， O
垂 O
之 O
后 O
嗣 O
， O
此 O
万 O
全 O
之 O
策 O
也 O
” O
表 B-PER
大 O
将 O
蒯 B-PER
越 I-PER
亦 O
劝 O
表 B-PER
， O
表 B-PER
狐 O
疑 O
， O
乃 O
遣 O
嵩 B-PER
诣 O
太 B-PER
祖 I-PER
以 O
观 O
虚 O
实 O
。 O
嵩 B-PER
还 O
， O
深 O
陈 O
太 B-PER
祖 I-PER
威 O
德 O
， O
说 O
表 B-PER
遣 O
子 O
入 O
质 O
。 O
表 B-PER
疑 O
嵩 B-PER
反 O
为 O
太 B-PER
祖 I-PER
说 O
， O
大 O
怒 O
， O
欲 O
杀 O
嵩 B-PER
， O
考 O
杀 O
随 O
嵩 B-PER
行 O
者 O
， O
知 O
嵩 B-PER
无 O
他 O
意 O
， O
乃 O
止 O
。 O
# O
表 B-PER
虽 O
外 O
貌 O
儒 O
雅 O
， O
而 O
心 O
多 O
疑 O
忌 O
， O
皆 O
此 O
类 O
也 O
。 O
刘 B-PER
备 I-PER
奔 O
表 B-PER
， O
表 B-PER
厚 O
待 O
之 O
， O
然 O
不 O
能 O
用 O
。 O
建 O
安 O
十 O
三 O
年 O
， O
太 B-PER
祖 I-PER
征 O
表 B-PER
， O
未 O
至 O
， O
表 B-PER
病 O
死 O
。 O
初 O
， O
表 B-PER
及 O
妻 O
爱 O
少 O
子 O
琮 B-PER
， O
欲 O
以 O
为 O
后 O
， O
而 O
蔡 B-PER
瑁 I-PER
、 O
张 B-PER
允 I-PER
为 O
之 O
支 O
党 O
， O
乃 O
出 O
长 O
子 O
琦 B-PER
为 O
江 O
夏 O
太 O
守 O
， O
众 O
遂 O
奉 O
琮 B-PER
为 O
嗣 O
。 O
琦 B-PER
与 O
琮 B-PER
遂 O
为 O
雠 O
隙 O
。 O
# O
越 B-PER
、 O
嵩 B-PER
及 O
东 O
曹 O
掾 O
傅 O
巽 B-PER
等 O
说 O
琮 B-PER
归 O
太 B-PER
祖 I-PER
， O
琮 B-PER
曰 O
“ O
今 O
与 O
诸 O
君 O
据 O
全 O
楚 O
之 O
地 O
， O
守 O
先 O
君 O
之 O
业 O
， O
以 O
观 O
天 O
下 O
， O
何 O
为 O
不 O
可 O
乎 O
” O
巽 B-PER
对 O
曰 O
“ O
逆 O
顺 O
有 O
大 O
体 O
， O
强 O
弱 O
有 O
定 O
势 O
。 O
以 O
人 O
臣 O
而 O
拒 O
人 O
主 O
， O
逆 O
也 O
。 O
以 O
新 O
造 O
之 O
楚 O
而 O
御 O
国 O
家 O
， O
其 O
势 O
弗 O
当 O
也 O
。 O
以 O
刘 B-PER
备 I-PER
而 O
敌 O
曹 B-PER
公 I-PER
， O
又 O
弗 O
当 O
也 O
。 O
三 O
者 O
皆 O
短 O
， O
欲 O
以 O
抗 O
王 O
兵 O
之 O
锋 O
， O
必 O
亡 O
之 O
道 O
也 O
。 O
# O
将 O
军 O
自 O
料 O
何 O
与 O
刘 B-PER
备 I-PER
” O
琮 B-PER
曰 O
“ O
吾 O
不 O
若 O
也 O
” O
巽 B-PER
曰 O
“ O
诚 O
以 O
刘 B-PER
备 I-PER
不 O
足 O
御 O
曹 B-PER
公 I-PER
乎 O
， O
则 O
虽 O
保 O
楚 O
之 O
地 O
， O
不 O
足 O
以 O
自 O
存 O
也 O
。 O
诚 O
以 O
刘 B-PER
备 I-PER
足 O
御 O
曹 B-PER
公 I-PER
乎 O
， O
则 O
备 B-PER
不 O
为 O
将 O
军 O
下 O
也 O
。 O
# O
愿 O
将 O
军 O
勿 O
疑 O
” O
太 B-PER
祖 I-PER
军 O
到 O
襄 B-LOC
阳 I-LOC
， O
琮 B-PER
举 O
州 O
降 O
。 O
备 B-PER
走 O
奔 O
夏 B-LOC
口 I-LOC
。 O
太 B-PER
祖 I-PER
以 O
琮 B-PER
为 O
青 O
州 O
刺 O
史 O
、 O
封 O
列 B-PER
侯 I-PER
。 O
蒯 B-PER
越 I-PER
等 O
侯 O
者 O
十 O
五 O
人 O
。 O
越 B-PER
为 O
光 B-PER
禄 I-PER
勋 I-PER
。 O
嵩 B-PER
， O
大 O
鸿 O
胪 O
。 O
羲 B-PER
， O
侍 O
中 O
。 O
# O
先 B-PER
， O
尚 O
书 O
令 O
。 O
其 O
馀 O
多 O
至 O
大 O
官 O
。 O
评 O
曰 O
： O
董 B-PER
卓 I-PER
狼 O
戾 O
贼 O
忍 O
， O
暴 O
虐 O
不 O
仁 O
， O
自 O
书 O
契 O
已 O
来 O
， O
殆 O
未 O
之 O
有 O
也 O
。 O
袁 B-PER
术 I-PER
奢 O
淫 O
放 O
肆 O
， O
荣 O
不 O
终 O
己 O
， O
自 O
取 O
之 O
也 O
。 O
袁 B-PER
绍 I-PER
、 O
刘 B-PER
表 I-PER
， O
咸 O
有 O
威 O
容 O
、 O
器 O
观 O
， O
知 O
名 O
当 O
世 O
。 O
# O
表 B-PER
跨 O
蹈 O
汉 O
南 O
， O
绍 B-PER
鹰 O
扬 O
河 O
朔 O
， O
然 O
皆 O
外 O
宽 O
内 O
忌 O
， O
好 O
谋 O
无 O
决 O
， O
有 O
才 O
而 O
不 O
能 O
用 O
， O
闻 O
善 O
而 O
不 O
能 O
纳 O
， O
废 O
嫡 O
立 O
庶 O
， O
舍 O
礼 O
崇 O
爱 O
， O
至 O
于 O
后 O
嗣 O
颠 O
蹙 O
， O
社 O
稷 O
倾 O
覆 O
， O
非 O
不 O
幸 O
也 O
。 O
昔 O
项 B-PER
羽 I-PER
背 O
范 B-PER
增 I-PER
之 O
谋 O
， O
以 O
丧 O
其 O
王 O
业 O
。 O
绍 B-PER
之 O
杀 O
田 B-PER
丰 I-PER
， O
乃 O
甚 O
於 O
羽 B-PER
远 O
矣 O
。 O
# O
卷 O
二 O
十 O
六 O
· O
唐 O
臣 O
传 O
第 O
十 O
四 O
○ O
符 B-PER
习 I-PER
符 B-PER
习 I-PER
， O
赵 B-LOC
州 I-LOC
昭 B-LOC
庆 I-LOC
人 O
也 O
。 O
少 O
事 O
赵 O
王 O
王 B-PER
镕 I-PER
为 O
军 O
校 O
， O
自 O
晋 O
救 O
赵 O
， O
破 O
梁 O
军 O
柏 B-LOC
乡 I-LOC
， O
赵 O
常 O
遣 O
习 B-PER
将 O
兵 O
从 O
晋 O
。 O
晋 O
军 O
德 B-PER
胜 I-PER
， O
张 B-PER
文 I-PER
礼 I-PER
弑 O
赵 O
王 O
王 B-PER
镕 I-PER
， O
上 O
书 O
庄 B-PER
宗 I-PER
， O
求 O
习 B-PER
归 O
赵 O
。 O
# O
庄 B-PER
宗 I-PER
遣 O
之 O
， O
习 B-PER
号 O
泣 O
曰 O
“ O
臣 O
世 O
家 O
赵 O
， O
受 O
赵 B-PER
王 I-PER
恩 O
， O
王 B-PER
尝 O
以 O
一 O
剑 O
与 O
臣 O
使 O
自 O
效 O
， O
今 O
闻 O
王 B-PER
死 O
， O
欲 O
以 O
剑 O
自 O
裁 O
， O
念 O
卒 O
无 O
益 O
， O
请 O
击 O
赵 O
破 O
贼 O
， O
报 O
王 B-PER
冤 O
” O
庄 B-PER
宗 I-PER
壮 O
之 O
， O
乃 O
遣 O
阎 B-PER
宝 I-PER
、 O
史 B-PER
建 I-PER
瑭 I-PER
等 O
助 O
习 B-PER
讨 O
文 B-PER
礼 I-PER
， O
以 O
习 B-PER
为 O
镇 O
州 O
兵 O
马 O
留 O
后 O
。 O
习 B-PER
攻 O
文 B-PER
礼 I-PER
不 O
克 O
， O
庄 B-PER
宗 I-PER
用 O
佗 B-PER
将 O
破 O
之 O
。 O
# O
拜 O
习 B-PER
成 O
德 O
军 O
节 O
度 O
使 O
， O
习 B-PER
辞 O
不 O
敢 O
受 O
， O
乃 O
以 O
相 B-LOC
、 O
卫 B-LOC
二 O
州 O
为 O
义 O
宁 O
军 O
， O
以 O
习 B-PER
为 O
节 O
度 O
使 O
， O
习 B-PER
辞 O
曰 O
“ O
魏 O
博 O
六 O
州 O
， O
霸 O
王 O
之 O
府 O
也 O
， O
不 O
宜 O
分 O
割 O
以 O
示 O
弱 O
， O
愿 O
授 O
臣 O
河 B-LOC
南 I-LOC
一 O
镇 O
， O
得 O
自 O
攻 O
取 O
之 O
” O
乃 O
拜 O
习 B-PER
天 O
平 O
军 O
节 O
度 O
使 O
、 O
东 O
南 O
面 O
招 O
讨 O
使 O
， O
习 B-PER
亦 O
未 O
尝 O
攻 O
取 O
。 O
后 O
徙 O
镇 O
安 B-LOC
国 I-LOC
， O
又 O
徙 O
平 B-LOC
卢 I-LOC
。 O
赵 O
在 O
礼 O
作 O
乱 O
， O
遣 O
习 B-PER
以 O
镇 O
兵 O
讨 O
贼 O
。 O
# O
习 B-PER
未 O
至 O
魏 O
， O
而 O
明 B-PER
宗 I-PER
兵 O
变 O
， O
习 B-PER
不 O
敢 O
进 O
。 O
明 B-PER
宗 I-PER
遣 O
人 O
招 O
之 O
， O
习 B-PER
见 O
明 B-PER
宗 I-PER
于 O
胙 B-LOC
县 I-LOC
， O
而 O
以 O
明 B-PER
宗 I-PER
举 O
兵 O
不 O
顺 O
， O
去 O
就 O
之 O
意 O
未 O
决 O
， O
霍 B-PER
彦 I-PER
威 I-PER
绐 O
习 B-PER
曰 O
“ O
主 O
上 O
所 O
杀 O
者 O
十 O
人 O
， O
公 O
居 O
其 O
四 O
， O
复 O
何 O
犹 O
豫 O
乎 O
” O
习 B-PER
意 O
乃 O
决 O
。 O
平 O
卢 O
监 O
军 O
杨 B-PER
希 I-PER
望 I-PER
闻 O
习 B-PER
为 O
明 B-PER
宗 I-PER
所 O
召 O
， O
乃 O
以 O
兵 O
围 O
习 B-PER
家 O
属 O
， O
将 O
杀 O
之 O
。 O
# O
指 O
挥 O
使 O
王 B-PER
公 I-PER
俨 I-PER
素 O
为 O
希 B-PER
望 I-PER
所 O
信 O
， O
绐 O
希 B-PER
望 I-PER
曰 O
“ O
内 O
侍 O
尽 O
忠 O
朝 O
廷 O
， O
诛 O
反 O
者 O
家 O
族 O
， O
孰 O
敢 O
不 O
效 O
命 O
。 O
宜 O
分 O
兵 O
守 O
城 O
， O
以 O
虞 O
外 O
变 O
， O
习 B-PER
家 O
不 O
足 O
虑 O
也 O
” O
希 B-PER
望 I-PER
信 O
之 O
， O
乃 O
悉 O
分 O
其 O
兵 O
守 O
城 O
， O
公 B-PER
俨 I-PER
因 O
擒 O
希 B-PER
望 I-PER
斩 O
之 O
， O
习 B-PER
家 O
属 O
由 O
是 O
获 O
免 O
。 O
而 O
公 B-PER
俨 I-PER
宣 O
言 O
青 O
人 O
不 O
便 O
习 B-PER
之 O
严 O
急 O
， O
不 O
欲 O
习 B-PER
复 O
来 O
， O
因 O
自 O
求 O
为 O
节 O
度 O
使 O
。 O
# O
明 B-PER
宗 I-PER
乃 O
以 O
房 B-PER
知 I-PER
温 I-PER
代 O
习 B-PER
镇 O
平 B-LOC
卢 I-LOC
， O
拜 O
公 B-PER
俨 I-PER
登 O
州 O
刺 O
史 O
。 O
公 B-PER
俨 I-PER
不 O
时 O
承 O
命 O
， O
知 B-PER
温 I-PER
擒 O
而 O
杀 O
之 O
。 O
习 B-PER
复 O
镇 O
天 B-LOC
平 I-LOC
， O
徙 O
镇 O
宣 B-LOC
武 I-LOC
。 O
# O
习 B-PER
素 O
为 O
安 B-PER
重 I-PER
诲 I-PER
所 O
不 O
悦 O
， O
希 O
其 O
旨 O
者 O
上 O
言 O
习 B-PER
厚 O
敛 O
汴 O
人 O
， O
乃 O
以 O
太 O
子 O
太 O
师 O
致 O
仕 O
， O
归 O
昭 B-LOC
庆 I-LOC
故 O
里 O
， O
明 B-PER
宗 I-PER
以 O
其 O
子 O
令 B-PER
谦 I-PER
为 O
赵 O
州 O
刺 O
史 O
以 O
奉 O
养 O
之 O
。 O
习 B-PER
以 O
无 O
罪 O
， O
怏 O
怏 O
失 O
职 O
， O
纵 O
猎 O
剧 O
饮 O
以 O
自 O
娱 O
。 O
居 O
岁 O
馀 O
， O
中 O
风 O
卒 O
， O
赠 O
太 O
师 O
。 O
习 B-PER
二 O
子 O
： O
令 B-PER
谦 I-PER
、 O
蒙 B-PER
。 O
# O
令 B-PER
谦 I-PER
有 O
勇 O
力 O
， O
善 O
骑 O
射 O
， O
以 O
父 O
任 O
为 O
将 O
， O
官 O
至 O
赵 O
州 O
刺 O
史 O
， O
有 O
善 O
政 O
， O
卒 O
于 O
州 O
， O
州 O
人 O
号 O
泣 O
送 O
葬 O
者 O
数 O
千 O
人 O
， O
当 O
时 O
号 O
为 B-PER
良 I-PER
刺 I-PER
史 I-PER
。 O
# O
蒙 B-PER
少 O
好 O
学 O
， O
性 O
刚 O
鲠 O
， O
为 O
成 O
德 O
军 O
节 O
度 O
副 O
使 O
。 O
后 O
事 O
晋 O
， O
官 O
至 O
礼 O
部 O
侍 O
郎 O
。 O
○ O
乌 B-PER
震 I-PER
乌 B-PER
震 I-PER
， O
冀 B-LOC
州 I-LOC
信 B-LOC
都 I-LOC
人 O
也 O
。 O
少 O
事 O
赵 O
王 O
王 B-PER
镕 I-PER
为 O
军 O
卒 O
， O
稍 O
以 O
功 O
迁 O
裨 O
校 O
， O
隶 O
符 B-PER
习 I-PER
军 O
。 O
# O
习 B-PER
从 O
庄 B-PER
宗 I-PER
于 O
河 B-LOC
上 I-LOC
， O
而 O
镕 B-PER
为 O
张 B-PER
文 I-PER
礼 I-PER
所 O
弑 O
， O
震 B-PER
从 O
习 B-PER
讨 O
文 B-PER
礼 I-PER
， O
而 O
家 O
在 O
赵 B-LOC
， O
文 B-PER
礼 I-PER
执 O
震 B-PER
母 O
妻 O
及 O
子 O
十 O
余 O
人 O
以 O
招 O
震 B-PER
， O
震 B-PER
不 O
顾 O
。 O
文 B-PER
礼 I-PER
乃 O
皆 O
断 O
其 O
手 O
鼻 O
， O
割 O
而 O
不 O
诛 O
， O
纵 O
至 O
习 B-PER
军 O
， O
军 O
中 O
皆 O
不 O
忍 O
正 O
视 O
。 O
震 B-PER
一 O
恸 O
而 O
止 O
， O
愤 O
激 O
自 O
励 O
， O
身 O
先 O
士 O
卒 O
。 O
晋 O
军 O
攻 O
破 O
镇 B-LOC
州 I-LOC
， O
震 B-PER
以 O
功 O
拜 O
刺 O
史 O
， O
历 O
深 B-LOC
、 O
赵 B-LOC
二 O
州 O
。 O
# O
震 B-PER
为 O
人 O
纯 O
质 O
， O
少 O
好 O
学 O
， O
通 O
《 O
左 O
氏 O
春 O
秋 O
》 O
， O
喜 O
作 O
诗 O
， O
善 O
书 O
。 O
及 O
为 O
刺 O
史 O
， O
以 O
廉 O
平 O
为 O
政 O
有 O
声 O
， O
迁 O
冀 O
州 O
刺 O
史 O
， O
兼 O
北 O
面 O
水 O
陆 O
转 O
运 O
使 O
。 O
明 B-PER
宗 I-PER
闻 O
其 O
名 O
， O
擢 O
拜 O
河 O
北 O
道 O
副 O
招 O
讨 O
使 O
， O
领 O
宁 O
国 O
军 O
节 O
度 O
使 O
， O
代 O
房 B-PER
知 I-PER
温 I-PER
戍 O
于 O
卢 O
台 O
军 O
。 O
始 O
至 O
而 O
戍 O
兵 O
龙 O
晊 O
等 O
作 O
乱 O
， O
见 O
杀 O
， O
赠 O
太 O
师 O
。 O
呜 O
呼 O
。 O
# O
忠 O
孝 O
以 O
义 O
则 O
两 O
得 O
， O
吾 O
既 O
已 O
言 O
之 O
矣 O
， O
若 O
乌 B-PER
震 I-PER
者 O
， O
可 O
谓 O
忠 O
乎 O
。 O
甚 O
矣 O
， O
震 B-PER
之 O
不 O
思 O
也 O
。 O
夫 O
食 O
人 O
之 O
禄 O
而 O
任 O
人 O
之 O
事 O
， O
事 O
有 O
任 O
， O
专 O
其 O
责 O
， O
而 O
其 O
国 O
之 O
利 O
害 O
， O
由 O
己 O
之 O
为 O
不 O
为 O
， O
为 O
之 O
虽 O
利 O
于 O
国 O
， O
而 O
有 O
害 O
于 O
其 O
亲 O
者 O
， O
犹 O
将 O
辞 O
其 O
禄 O
而 O
去 O
之 O
。 O
# O
矧 O
其 O
事 O
众 O
人 O
所 O
皆 O
可 O
为 O
， O
而 O
任 O
不 O
专 O
己 O
， O
又 O
其 O
为 O
与 O
不 O
为 O
， O
国 O
之 O
利 O
害 O
不 O
系 O
焉 O
者 O
， O
如 O
是 O
而 O
不 O
顾 O
其 O
亲 O
， O
虽 O
不 O
以 O
为 O
利 O
， O
犹 O
曰 O
不 O
孝 O
， O
况 O
因 O
而 O
利 O
之 O
乎 O
。 O
夫 O
能 O
事 O
其 O
亲 O
以 O
孝 O
， O
然 O
后 O
能 O
事 O
其 O
君 O
以 O
忠 O
， O
若 O
乌 B-PER
震 I-PER
者 O
， O
可 O
谓 O
大 O
不 O
孝 O
矣 O
， O
尚 O
何 O
有 O
于 O
忠 O
哉 O
。 O
○ O
孔 B-PER
谦 I-PER
孔 B-PER
谦 I-PER
， O
魏 B-LOC
州 I-LOC
人 O
也 O
， O
为 O
魏 O
州 O
孔 O
目 O
官 O
。 O
魏 O
博 O
入 O
于 O
晋 O
， O
庄 B-PER
宗 I-PER
以 O
为 O
度 O
支 O
使 O
。 O
# O
谦 B-PER
为 O
人 O
勤 O
敏 O
， O
而 O
倾 O
巧 O
善 O
事 O
人 O
